Video_ID,Komentar,Jumlah_Suka
KQIN_TT88kg,Dasar penghianat bangsa dan negara dan NKRI penghianat penghianat pemerintahan Pak Prabowo ini sudah hebat negara lain banyak kolep masalah ekonomi tapi Indonesia malah maju ekonominya yang buruk-buruk kan presiden sekarang ini adalah penghianat penghianat bangsa dan negara masyarakat jangan tertipu lagi hai saudara saudaraku masyarakat jangan tertipu lagi dengan jangan percaya dengan adu domba penghianat penghianat yang pesta babi itu kalian sendiri bukan ada hubungannya dengan pemerintah pemerintah malah melarang siapapun yang mengadakan pesta babi akan jangan percaya masyarakat dengan penghianat penghianat bangsa yang selalu menjelek-jelekkan memburuk-burukkan pemerintah atau presiden Bapak Prabowo jangan dipercaya jangan dipercaya mereka adalah penghianat bangsa dan negara dan NKRI mereka itu adalah kerjasama dengan antek-antek asing koruptor dan mafia jadi jangan dipercaya mereka itu masyarakat harus bersatu terutama umat Islam harus bersatu mendukung Bapak Prabowo jangan sampai percaya dengan adu domba mereka yang ingin menghancurkan bangsa dan negara dan NKRI,0
KQIN_TT88kg,"Fitnah mulu ! .... termul harusnya mikir, benar nggak faktanya ? ... jgn hanya jilat n gonggong aja...wake up n sadar bro !",0
KQIN_TT88kg,Propaganda sama dengan PKI,0
KQIN_TT88kg,Fery kaya raya dibayar sorosh,0
KQIN_TT88kg,George Soros adalah buronan internasional klu gak salah dan sekarang ingin menghasut masyarakat dan akhirnya membenci pemimpin tampa alasan,0
KQIN_TT88kg,"Sama aja cari gara"" spy masyarakat muslim resah pasti ada bekingannya",0
KQIN_TT88kg,"Ini org2 caplin berusaha terus , geors Sorosnya caplin",0
KQIN_TT88kg,Tujuan di buatnya film dokumenter itu tujuannya politis an pembuatnya sama dengan pembuat derty vote yg sarat kepentingan,2
KQIN_TT88kg,Ayo pak polisi awasi si ferry berbahaya itu manusia,2
KQIN_TT88kg,Si soros lagi si soros lagi. Bangsat tuh orang israel askenazi bule (yahudi palsu) mau mengadu domba orang2 Indonesia dengan uangnya. Gobloknya orang kita kok mau2nya dibayar orang asing untuk menghancurkan negara sendiri. Padahal di negara ini keluarganya hidup. Tahi lu !!!,1
KQIN_TT88kg,Kata benix indonesia lemah di bisnis progapaganda makanya mudah diadu domba pemerintahan jadi lemah akhir mafia dan agen asing masuk sampai akhirnya papua dikuasai asing dan timor timur lepas,0
KQIN_TT88kg,PROPAGANDA YANG DIBUNGKUS DENGAN FILM,0
KQIN_TT88kg,Waspadai Feri amsari dengan Propaganda mulutnya yang busuk,0
KQIN_TT88kg,Patut di duga. Oknum yang merasa paling pinter di Republik ini ternyata   kaki tangan SOR#0$$. nanti akan terbuka pd akhirnya,0
KQIN_TT88kg,"Dasar orang jahat segala tingkah lakunya semua jahat rakyat gak mempan kena propagandamu,tahuuu?",0
KQIN_TT88kg,"Sampah2 spt itu cuma antek asing dan keluarga koruptor yang dirugikan negara! Dont pay atention to them, be smart!",1
KQIN_TT88kg,Mustinya Dondy justeru harusnya mengajak para sahabat kita di pedalaman Papua untuk menyongsong kemajuan...supaya mereka nantinya tidak semakin tertinggal dan tersisih. Setuju dg pak Iwan Musa ...jangan halangi pembangunan bagi para sahabat Papua saya.,1
KQIN_TT88kg,Sutradara film pesta sabu harusnya di petrus aja ... eh babi,0
KQIN_TT88kg,tambang di keloala negara dan swasta lokal  tp kenapa rakyat masih miskin? apa lebih baik di ambil asing?,0
KQIN_TT88kg,"SEBAIKNYA KELOMPOK FERI AMSARI - ANIS BASWEDAN MEMBUAT FILM PESTA ONTA DI TARIM ,, DENGAN JUDUL ,, PKI  BERDARAH THARIM ,,",1
KQIN_TT88kg,Tidak kaget bangsa ini masih banyak di huni para pengkhianat bangsa mudah mudahan cepet modar biar sedikit tenang negri ini,0
KQIN_TT88kg,"Cari, tangkap dan proses hukum pelaku yang memproduksi film mengandung provokasi dan mendapatkan pendanaan pihak asing.
Satu komando...
Merdeka...merdeka...🇮🇩🇮🇩",0
KQIN_TT88kg,"Itu     PROVOKATOR   nya       PDIP       ,,,,,,,,,,,,,,     Titik",0
KQIN_TT88kg,Orang hukum merambah jadi politikus. Ga heran pendidikan konoha semakin tolol yg digawangi para profesor.😂,1
KQIN_TT88kg,"Dulu aq sangat ngefen ke feri amsari, kerena terlalu kritis , eee lama kelamaan salah pergaulan, demi kekuasaan, kelakuan kegila gilaan, hanya demi cuan menghalalkan segala cara untuk memfitnah, menghasut, mempropokator, supaya rakyat membenci pemerintahan yg saah, yg di danai asing yaitu joos soros",0
KQIN_TT88kg,"Itu fakta

Stop bikin tandingan",0
KQIN_TT88kg,Film berbau busuk dan dipromosikan oleh orang2 busuk,0
KQIN_TT88kg,Bener kata om bennix propaganda asing akan semakin besar semakin kencang,2
KQIN_TT88kg,"Kalau otak udh rusak payah sembuhnya,di tambah makan duit GK jelas hasil dri soros",0
KQIN_TT88kg,Sebaiknya provokator dan pembuat rusuh sikat habis,1
KQIN_TT88kg,Feri propokator bayaran soros,0
KQIN_TT88kg,Sakit.... sakit.... Feri perlu dimasukan ke RS sakit jiwa karena diakan orang ODGJ . Kasihan sekali padahal dia PNS dan pintar. Tapi dia lupa dari mana dia makan.,0
KQIN_TT88kg,"Judul filmnya aja rasis. nyenggol""agama. sejarah dan fakta membuktikan bahwa yg memperbudak dan membantai orang"" kulit hitam adalah orang"" kulit putih alias barat. mana ada orang kulit coklat yg menghapus suatu etnis? mikirlah! kalau kayak gini terus kapan Papua maju?",2
KQIN_TT88kg,Antek asing George Soros ferry Amsari💩💩👎,0
KQIN_TT88kg,"Peri kamu apa sih kemampuanmu, apa hal positif yang pernah kamu perbuat, kamu hanya propokator yang makan uang asing untuk merobek konstitusi negara ini, kamu antek Aseng, kamu makan dari aseng",1
KQIN_TT88kg,Feri cangkeme bosok,0
KQIN_TT88kg,Very ngibul,0
KQIN_TT88kg,Fery amsari ini anak PKI pengkhianat NKRI. Pasti antek asing. Oleh sebab itu wedus ini ingin bangsa gaduh dan ikuti omongan dia. Oleh sebab itu kita langsung ambil langkah2 lenyapkan manusia2 seperti ini demi kemajuan dan kemakmuran bangsa Indonesia.,0
KQIN_TT88kg,Termul-termul pendukung Jokontol & Prabodoh lagi kepanasan,0
KQIN_TT88kg,"Silakan buka mata buka hati, lihat Timor Leste kondisinya sekarang. Dulu ngotot mau lepas dari Indonesia gara2 dirayu Australia. Sekr minyak habis, perekonomian jalan di tempat...nikmati kebodohannya sendiri ya",0
KQIN_TT88kg,"Dulu ketika tahun 1998,1999, 2000, 2001, 2002. Ada banyak bencana, dan musibah di Negeri ini, sebelum terjadi bencana ada isu-isu yang tidak jelas asal-usulnya, dan tidak jelas kebenarannya. Katanya akan ada bencana alam , gempa, angin ribut, gunung meletus dll, termasuk juga para normal yang ikut menyebarkan isu itu. Tidak lama dari itu Presiden Soeharto di lengserkan, Ambon, Sambas, Sampit, lepasnya Timtim, perang antar suku di Sumatera di sebabkan adu domba oleh adik Gubernur salah satu Prov yang ada di Sumatera. Dll. Ternyata kejadian kerusuhan itu di sebabkan oleh bejabat yang di sogok oleh asing. Ketika Negara kacau karena provokasi asing dan antek asing masyarakat di adu domba, Negara menjadi lemah dan maka asing menekan Pemerintah untuk jual beli kekayaan Indonesia dengan harga yang sangat murah. Banyak Pengamat ekonomi mengatakan kekayaan Indonesia pergi ke luar negeri dengan harga yang sangat murah, seperti ke singapura,as,china dll. 
Dulu Nusantara di jajah rakyatnya di bunuh dan di perbudak, tanah airnya di rampas, sekarang kekayaan alamnya di ambil oleh negara asing dengan harga yang sangat murah",1
KQIN_TT88kg,Kalau filmnya tdk sesuae dgn kenyataan pemerintah harus tegas melarang tayang.. Ini yg buat film orang2nya peliharaaan george soros sprt ansari asar.dn ketuanya anis yg sengaja menyerang pemerintah dgn isu fitnah..,0
KQIN_TT88kg,Tai lu amsari kaya tai lu kalau ngomong  suka jelekin orang kaya muka kamu itu kaya  orang baik aja dari perkatanmu aja sudah lu bohong gatel,0
KQIN_TT88kg,"Demi stabilitas negara, siapapun yg berusaha menghalangi pembangunan harus dibasmi. terutama gerombolan feri amsari.",0
KQIN_TT88kg,Menteri HAM mana nih. Tahu gak ? Tidur ya,0
KQIN_TT88kg,"Feri Amsari penghianat negara, kemungkinan besar feri amsari orang bayaran(budak asing).
Status ASN feri amsari harus diputus/dicopot.",0
KQIN_TT88kg,"Woooiii Provokator, Intel Asing, jangan terprovokasi, Soros, Malaysia, Singapore dll semua lg serang Indonesia.",1
KQIN_TT88kg,Perlawanan mudah banget dia ucapkan rupanya dia antek asing hingga GK takut menyerang pemerintah Krn punya banyak bekingan!!!,0
KQIN_TT88kg,Ga akn  di percaya  peri omongan lu cuma bohong doang orang pinter  tpi beloon.,0
KQIN_TT88kg,Menghancurkan negaranya sendiri demi kepentingan asing,1
KQIN_TT88kg,"Dunia sedang tidak baik ""aja 😮😮😮  , para pengikut dajjal pada bermunculan serta berusaha meng""obok & mengadu domba para manusia  , miris banget di akhir zaman ini  .",0
KQIN_TT88kg,Dia lg dia lg,0
KQIN_TT88kg,"Disini tempatnya bot bot bodoh haha, ini komen gw titipan soros 😂😂😂",0
KQIN_TT88kg,Kita mesti solid menjaga keutuhan NKRI jangan mau diperalat asing & menjadi penghianat bangsa salam NKRI 🇮🇩💪✈️,0
KQIN_TT88kg,"Per per cuci dlu komuk lo gih, demek",0
KQIN_TT88kg,Dandi itu bajingan.....,0
KQIN_TT88kg,Kita harus bersatu dan selalu rapatkan barisan supaya kita tdk bisa jebol .,1
KQIN_TT88kg,Kurang baik apa Pemerintah Indonesia??,0
KQIN_TT88kg,Semoga film ini membuka jalan pemerintah untuk menggiring dan menjaring antek 2 asing yg bersifat provokatif yg masif...musti diusut tuntas...agar tidak menghambat pembangunan papua...semoga warga khususnya papua pada buka mata dan buka hati  agar berfikir jernih dan tidak terprovokasi dgn film inii...salam nkri,1
KQIN_TT88kg,Feri amsoori emang berbahaya buat tata negara,1
KQIN_TT88kg,FA bayaran,0
KQIN_TT88kg,Tidak akan menang mereka melawan Pancasila dan NKRI nasionalis. Mari bersatu kita buru dan hancurkan antek-antek kadrun sampai ke akar-akarnya.,0
KQIN_TT88kg,Buktinya Wapres Gibran disayang orang papua,0
KQIN_TT88kg,"Indonesia banyak suku bangsa, ras, budaya, agama dan adat kebiasaan jangan diganggu!!! 👌",0
KQIN_TT88kg,FERY AMSARI ITU KAN BUDAK ASING YAMAN..,0
KQIN_TT88kg,Fery Amsari itu pengikut PKI  Yaman,0
KQIN_TT88kg,Bagi Rakyat yg cerdas apa pun Agama mu. Jgn mau kita diadu domba untuk kepentingan mereka. Ingin mencerai beraikan Rakyat. Sengaja Membuat Gaduh Agar tidak Percaya Pemerintah.  Membuat gaduh tiada henti. Gagal fitnah ijazah Palsu. Lengserkan PraGibran.    Mereka Akan Buat lagi kegaduhan tak BerUjung.  Kita Rakyat yg Akan Menderita.,1
KQIN_TT88kg,SI FERI AM INI SUDAH SAATNYA DI SUMBAT MULUT NYA HAESS.,1
KQIN_TT88kg,"ASING SELALU PROPAGANDA,TIDAK INGIN INDONESIA MAJU",0
KQIN_TT88kg,Soros..soros..soros...musuh bersama rakyat yg cinta persatuan indonesia.,1
KQIN_TT88kg,"Propaganda, giring narasi, cari lapak, 😂😂😂😂
Basiii",0
KQIN_TT88kg,"Feri A. Penghianat  negeri ini, kalah pilpres terus bikin gaduh dan mau memecah belah nkri.",0
KQIN_TT88kg,"Saya gk kebayang jadi apa indonesia jika anis yg jadi kmrin cok.... Ancur ni negara di jual ke soros dan mafia. Lihat aja sekarng terbuka secara gamblang org"" Di sekitarnya itu perusuh, provokator, pengkhianat",0
KQIN_TT88kg,Fery amsari ini adalah babi sesungguhnya😂😂😂,0
KQIN_TT88kg,"mksi u kebaikan bangsa mbk
❤❤❤❤❤nkri harga mati",0
KQIN_TT88kg,"Kalau sudah jelas ""BABI""nya...! Kenapa gak diburu..? Kalau dia merasa sempurna,lebih hebat..! kenapa gak mencalonkan diri jadi capres..!!! Pengen tahu gw hasilnya.",0
KQIN_TT88kg,"Memang itu propaganda...pemecah bangsa..., tangkap aja, pemerintah jgn kalah sama penghianat bangsa yg sukanya di sogok duit haram",0
KQIN_TT88kg,ANJIIIINGGGG AMSIONG,0
KQIN_TT88kg,Feri AMSIONG kan Bajingan Tengik kirik.,0
KQIN_TT88kg,"Penghianat2Bangsa itu akan mati blangsak ‼️‼️‼️mampuuyssss, kami sudah muak lihat lihat setan2 itu di Indonesia, mengatas namakan rakyat, tapi mulut nya busuk fitnah sana sini. Kami rakyat tdk akan pernah lihat film propaganda. Kami percaya kekuatan ALLOH SWT. Penghianat akan blangsak! Selama lamanya.. Aamin YRA🤲",0
KQIN_TT88kg,wajarlah pemakan daging babi akan kumpul sama pemakan kotoran juga😂😂😂😂😂😂,1
KQIN_TT88kg,"Mau nya feri amsari yg jadi presiden itu abah anis,,, abah anis kan bukan orang partai...",0
KQIN_TT88kg,perampok dan penjajah papua yg bersembunyi dibalik narasi film agar terjadi polemik dan provokasi di masyarakat. Harus diimbangi dgn film yg kontra narasi jahat,1
KQIN_TT88kg,"Maju dan mundur, mati atau hidup, adalah pilihan bebas setiap orang. Dalam bidang apa saja, kalau ingin maju, saya harus  lebih dahulu mendorong diri sendiri semaksimal mungkin untuk bergerak maju. Kalau mau maju, ya kita juga harus terus dorong satu sama lain dalam keluarga atau kelompok kita sendiri untuk maju. Bantuan sebesar apa pun dari pihak luar tidak akan banyak menolong kalau saya atau kita tidak mau mendorong diri sendiri untuk maju. Keputusan untuk maju harus dimulai dari diri sendiri. Adam dan Hawa jatuh ke dalam dosa bukan karena  Tuhan Allah tidak melakukan apa pun untuk mencegah mereka jatuh ke dalam dosa. Mereka jatuh ke dalam dosa karena mereka mau memilih jalan untuk jatuh ke dalam dosa. Prinsip yang sama berlaku sampai hari ini. Kita harus 
berhati-hati dan pandai memilah- milah apa yang  benar dan apa yang tidak benar, apa yang boleh dan apa yang tidak boleh kita pikirkan, katakan, dan lakukan.",0
KQIN_TT88kg,"Kalo Pemerintah turun pasti koar2 dan bikin gaduh lagi kalo suara dibungkam. Kalo kaya gini lebih baik masyarakat yang hajar mereka yg bikin gaduh, bikin perpecahan, mereka sama ajah kaya jaman dlu saat penjajahan, mereka2 yg bikin gaduh itu anjing nica atau mata2 belanda yang demi cuan rela menghancurkan Indonesia, ini polanya sama yg penting cuan negara hancur ga peduli, papua dari dlu pengen dibangun wlo banyak yg pejabat yg korup, giliran mau dibangun malah ada rombongan setan yg sengaja bikin gaduh, klo pemerintah turun pasti akan diplintir masyrakat dibungkam, kalo kaya gtu mending dibuat kaya jaman penjajahan, masyarakat yg hajar mata2 belanda, biar masyarakat yg hajar2 antek2 asing itu yg bkin gaduh, bkin kisruh dan otak mereka cma cuan doang, prcya deh ga akn ada pkiran demi rakyat atau negara.",0
KQIN_TT88kg,"Ciri-ciri buzzer pemerintah, kontolll😂",1
KQIN_TT88kg,Yg anehnya knp kok orang papua yh di jadikan bahan sm pimpinan agen mosad kalajengking dan antek-antek nya orang-orang yaman,0
KQIN_TT88kg,"Para pembenci pemerintah yg jg pendukung capres yg kalah,,pasti seneng bgt dg peristiwa ini ,,bisa digoreng utk lebih mendiskriditkan pemerintah,,sdh terbaca arahnya,, Dg berdalih penghinaan berkedok kritik ,, Bgtulah kelompok congor busuk, selalu menjelek2an bamgsa sendiri demi ambisi politik",0
KQIN_TT88kg,"Sdh bisa diduga,angel wes angel.",0
KQIN_TT88kg,"Setelah berbagai cara dilakukan untuk menggoyang pemerintah dari film dirty , Indonesia gelap , kabur dulu dari Indonesia,ijazah palsu, agama  dll mereka melakukan lagi untuk cari dukungan atas nama rakyat, demokrasi sok paling pintar, paling yg harus memimpin. Selama junjungan mereka tidak jadi presiden mereka akan terus bikin rusuh intinya mereka juga cari jabatan di negeri ini.
Mereka bikin film pesta babi tapi mereka tidak pernah peduli sama Papua , Papua hanya sebagai alat untuk bikin gaduh negara padahal mereka tidak pernah bertindak apa apa untuk papua  !!! 
hanya pak Jokowi yg memperhatikan Papua.",0
KQIN_TT88kg,"ko ya goblok bikin film yg bisa menimbulkan konflik sosial, apakah ada pesanan/ ada agenda tertentu?",0
KQIN_TT88kg,Feri Amsari org yg dungu ...,1
KQIN_TT88kg,"Sebaiknya Presiden segera menyingkirkan LSM antek asing, supaya tidak menjadi su.ber pemecahan belah bangsa",1
KQIN_TT88kg,Fery ini selalu mencari jalan untuk bikin negara rusu Fery ini bahaya buat negara ini selalu menghasut rakyat,0
KQIN_TT88kg,"Adu domba ...adu domba
..adu domba ..",0
KQIN_TT88kg,"Amsari kementus prestasi gak ada kerjanya jelek jelekan pemerintah aja udah saudara aa yng di lakukan orang"" pembenci endingnya cuan dan kacung luar negeri",0
KQIN_TT88kg,Yuda media memang hebat oke,0
KQIN_TT88kg,"Asu Amsari, sebaiknya segera di bungkam mulutnya biar modyar",0
KQIN_TT88kg,Si Amsari monyet jati'penghianat bangsa...menghina bangettt presiden republik Indonesia 😡😡😡😡😡😡😡,0
KQIN_TT88kg,"Si feri amsari ini bener2 mau merusak negara, mau bikin kacau..dia menyerang  berbagai hal",0
KQIN_TT88kg,Hal seperti ini harusnya di tindak tegas membahayakan  negara tanpa di sadari bila Papua lepas dari negeri ini siapa yg rugi seluruh Rakyat Indonesia  harusnya mereka semua harus di tangkap,0
KQIN_TT88kg,Presiden Prabowo lembek kurang tegas..😂😂😂😂😂,1
KQIN_TT88kg,"Bubarkan demokrasi ala Amerika dari bumi Indonesia hanya bikin susah rakyat Indonesia saja, ikuti jejak xi Jinping hukum mati koruptor dan di miskinkan prioritaskan kesejahteraan rakyat itu yang paling utama bukan demokrasi yang memiskinkan rakyat",0
KQIN_TT88kg,"ORANG PAPUA SENDIRI YANG MENOLAK KEMAJUAN , KENA0A MENOLAK PZRKEBUNAN SAWIT KAN MALAH MEMPERKAYA  PAPUA DAN MASYARAKAT NYA BISA BEKERJA SALBIL BELAJAR BERKEBUN SAWIT ,NANTINYA BISA TANAM SAWIT SENDIRI ,KAN KEBUN BISA MILIK MASYARAKAT SENDIRI",0
KQIN_TT88kg,Waspada ada campur tangan asing yg buat gaduh NKRI,1
KQIN_TT88kg,Tangkap jongos soros feri Amsari biadap bloon,0
KQIN_TT88kg,Fery ini harus diamnkan .pak dia profokator .bikin gaduh negara,0
KQIN_TT88kg,Penghianat harus diusir atau dihukum berat...bajingan perusak negara...,0
KQIN_TT88kg,"SENYAAAAAP JALAN PAK.
GERCEP AGAR TDK BIKIN
GADUH NARASINYA.JANGAN KASI KENDOR.",1
KQIN_TT88kg,"orang ini mirip habaib palsu , propokator , jahat , bikin rusuh NKRI , antek asing /penghianat bangsa , Kalau di negara China dan Rusia , orang macam ini pasti sudah di hukum mati",0
KQIN_TT88kg,"InsayaAllah gagal kau ferry.. 
Semoga negara ini dijauhkan dri hal² yg tidak diinginkan.. 
Aamiin YRA..",0
KQIN_TT88kg,Coba saja mrk 2029 JD caleg ..😊,0
KQIN_TT88kg,SEHARUS NYA TANGKAP PRODUSERNYA,0
KQIN_TT88kg,"INGAT FERI AMSARI ITU KELOMPOK KHILAFAH ,KAKI TANGAN ASING CABANG DARI ISIS",0
KQIN_TT88kg,Feri Amsari gelar profesor tp bodoh karena secara tdk sadar telah dimanfaatkan pihak asing utk membuat gaduh dan perpecahan negara Indonesia betul kata presiden politik adu domba ala Belanda telah dilakukan,0
KQIN_TT88kg,Ini channel buzzer pemerintah gaes😂,0
KQIN_TT88kg,"Ahahahahaha gw gemes liat lsm yang munafik seperti itu ,
Bukak bukakam saja sekarang kk",0
KQIN_TT88kg,"Simpel aja jangan terprofokasi oleh berita"" adudomba",0
KQIN_TT88kg,"Wajah si Fery Amsari dekil kayak gitu mbok Yo ke salon skin care biar ga buluk koar2 di medsos wajah itu mestinya glowing, orang pembenci aura wajah nya bulukan 😅",0
KQIN_TT88kg,Indonesia dijauhkan dr yg jahat !!,0
KQIN_TT88kg,FERY AZZOOMORIII CCOONGOOORR 2 DDAAJJAAALLL AZUUPPERIYOO AZXUU JJOONGOOSS 2 ZZIIOONNIIEE  AAZXOO 2 GGEERROOMMBBOOLLAANN 2  AZZUU2 AASSIIEENGNG  AZXUU2YYAAHHUUDDII AAZXOOSSOORROOOOSS YYAANG  LLIICCIIIEEKK 2  DAAN  FFAASSEEIIK 2  JAAHHIILLIIYYAAHH  HOOBBIIINYAA  AADDUUOODDOOMMBBAA 2  DII  INKR  GGEERROOMMBBOOLLAANN  HATII IIBBLLIISS YYANG  SSAAKKIIETT  HHAATTII  COONGOOORRNYAA  BEEJJAATT DAAN  HHAARRAAMMJJAADDDAAAAHH  DDAATJJAAALL LLAAKKNNAATT,0
KQIN_TT88kg,"Banyak provokator ingin merusak persatuan bangsa ,, 
Tapi di sisi lain ,,, di dalam tubuh pemerintahan itu sendiri juga ingin merusak bangsa sendiri , jelas rakyat itu dalam kebingungan ,,,, siapa yang harus di percaya pemerintah atau provokator 🤷🤷 jelas rakyat itu bingung dalam tubuh pemerintahan juga seperti banyak kebijakan yang di ambil berdasarkan pemikiran seperti anak_anak ,,,,
Contoh MBG ,,, walaupun semeraut  dan kebanyakan Hal konyol yang di lakukan oleh kepala BGN , tetap saja di pertahankan ,,,,
Banyak juga pemprov ini seperti acuh tak acuh pada daerah kepemimpinannya ,,, tetapi dimana peran pemerintah pusat ??? 

Serius bingung mau memihak pada pemerintahan atau sang provokator 🤷🤷 entahlah",0
KQIN_TT88kg,"Dana u tuk pembangunan papua dari dulu selalu ada dan di sediakan negara, tapi setiap pemerintahan dahulu justru menggunakan dana untuk membangun papua hanya untuk lahan mereka sendiri dan mencangkokan paham mayoritas untuk menguasai budaya papua. 
Kalau sekarang pemerintahan jelas"" Sudah untuk kemajuan dan kesejahteraan bangsa. Sekaligus membersihkan pejabat"" Piktor dari jaman pemerintahan tanduk.",0
KQIN_TT88kg,Tangkap feri antek sorod,0
KQIN_TT88kg,Judul film kok ada org tersinggung .ber arti judul itu ada tujuan tidak baik.hapus aja atau tangkap aja .yang sengaja rasis.,0
KQIN_TT88kg,PAK PRABOWO BELUM BERTINDAK TUNGGU SAAT YANG TEPAT BUAT TUMPAS ANTEK ANTEK SOROS YANG MUNGKIN SUDAH DIKANTONGI,1
KQIN_TT88kg,Sangat memalukan  kelakuan trik2 buruk goreng opini publik dosa besar karma Allah tepat  waktu,0
KQIN_TT88kg,"DNA fa memang provokator pengkhianat bangsa, harus ditindak!!!",0
KQIN_TT88kg,"Peran negara Kemana ini kenapa diam saja anak bangsa yang menghan curkan negara sendiri, ada BIN, BAIS , POLHUKAM DLL",0
KQIN_TT88kg,"Bersatulah kita semua Rakyat Indonesia...waspadai propaganda, fitnah, sebaran kebencian, hasutan dari para PENGHIANAT BANGSA (orang-orang munafik yg ada di negara ini), melalui berbagai media digital. Waspadai keberadaan, hancurkan pekerjaan kotor, laporkan tindakan yang menyimpang dari mereka. Kita harus Mendukung penuh dan Bersatu bersama PEMERINTAHAN PRABOWO, untuk MENUJU INDONESIA MAJU - INDONESIA EMAS, BERKEDAULATAN PENUH...MERDEKAAA...",1
KQIN_TT88kg,"Film ke 2 dr para profesor Recehan,  yg Film Dirty Vote , gak laku ..🤪🤪🤪🤪",0
KQIN_TT88kg,Fery lama lama dia akan layu sendiri.,0
KQIN_TT88kg,"Kasus FILM ini betul betul kasar demi sponsor. Pilihan  mereka memilih daerah sensitif Papua kita. Ini penggiringan opini melemahkan Pemerintah era Prabowo. Intelijen harus peka melihat situasi abu abu.  Papua sudah sangat maju,  mereka   [ WARGA PAPUA ] bukan PAPUA Era lama. Pencetus film ini bernostalgia dengan cerita Papua era lama. Orang Papua TIDAK BODOH , mereka melihat dengan kepala sendiri bahwa Papua sarat dengan pembangunan proyek proyek besar. Sepertinya Separatis Papua dimanipulasi oleh pencetus film ini. Ini PROPAGANDA.",0
KQIN_TT88kg,Fery Amsary murni antek asing....murni provokator dan mahluk hina,0
KQIN_TT88kg,FA... Si Penghasut... 😊,0
KQIN_TT88kg,"Iblis feri satu ini sllu provokasi adu domba jd provokator...tangkap jebloskan ke penjara
😡😡😡",28
KQIN_TT88kg,Penghianat sudah terang2an... Bisa diciduk tuh produsernya,3
KQIN_TT88kg,"Kita tdk menutup mata bahwa ada tindakan represif dlm pembabatan hutan demi kepetingan oligarki ( Jonlin, Hj Isam dll), film ini melihat dari satu sisi..namun stigma antek asing dg gampang akan diberikan bagi oposan pemerintah spt ini...asal disenggol dana asing maka pihak ini akan dicap sbg MUSUH NEGARA..Netizen belajarlah melihat dari 2 sisi...",0
KQIN_TT88kg,Fix Ferri Amsari Antek Soros,1
KQIN_TT88kg,Dari dulu omon nya antek asing.... tapi pernah ada yg di tangkap.... tni polri sebodoh itu ya gak pernah Dapat antek2 asing nya atau memang gak ada antek asing itu diri km sendiri....,0
KQIN_TT88kg,asing memang kawatir kalau indonesia aman dan maju,5
KQIN_TT88kg,Asing sengaja buat propaganda jahat untuk menguasai kekayaan alam Papua,0
KQIN_TT88kg,kangen gw masa-masa cing ato,0
KQIN_TT88kg,"@YudaMediaHD , lanjut ungkap kebenaran biar si penyinyir sakit hati iri dengki tambah nyungsep... Fery A orang stress omongannya gak karuan gak usah digubris abaikan saja biar ybs tambah stress dan njengking... Orang-orang antek asing (G Soros) harus ditindak tegas, biar gak meracuni dan memprovokasi masyarakat pedalaman Papua Indonesia .. 
Majulah Indonesia tercinta dibawa Kepemimpinan Presiden/wakil presiden Prabowo- Gibran.... ❤👍💪",0
KQIN_TT88kg,Video propaganda pegiat jamban pentagon dan ember zionis produksi gerombolan sakit hati pecundang tengik sutradara maling teriak maling cret mencret pret kupret...😵‍💫😖,0
KQIN_TT88kg,"Manusia penjilat tidak ada harga diri  mereka itu lebih terhina daripada najis , PENJILAT sorosss",0
KQIN_TT88kg,Bosok mulutmu,0
KQIN_TT88kg,"isinya gak jelas, meding nonton pesta babi",0
KQIN_TT88kg,HARUS DITANGKAP FERI INI,1
KQIN_TT88kg,"bukanya dia itu seorang Aparatur Sipil Negara (ASN) berarti dia makan gaji dari pemerintah ko dia hobinya nyerang pemerintah/ Presiden apa dia ngk malu keluarganya hidup dari gaji pemerintah yg dia sindir dan jelek"" kan ke publik  klu ksmu masih  waras berhenti sbg dosen karena kamu itu di gaji pemerintah bkn di gaji asing ups atau memang lg di gaji asing ni org.",0
KQIN_TT88kg,Pesta babi kalo yng pesta bukan orang islamya nggak masalah kalau agama fertentu meributkan ber arti keyakinan ber agamanya tipis kurang yakin akan keyakinanya,0
KQIN_TT88kg,Feri terkutuk @!!!!!,2
KQIN_TT88kg,"Feri amsari hanya omong kosong dan omong besar doang, feri amsari sdh cacat jiwa, isi otaknya hanya makar, Feri harus  tangkap sebelum negara ini tambah kacau.",0
KQIN_TT88kg,"Para aparat keamanan negara kerjamu apa
.banyak para penghasut banyak propokator utk merusak ketentraman bangsa dan negara",0
KQIN_TT88kg,FILM INI ...LEMPAR BATU SEMBUNYI TANGAN...TRIK..PROVOKATOR!!!,0
KQIN_TT88kg,Feri Amsari Lo jangan pura2 goblog.Sudah jelas jelas capres itu rakyat siapapun boleh nyalon tdk ada aturan yg melarang.cuma negara ini ada aturanya Feri Amsari elo juga boleh nyalon ikuti aturan yg  telah disepakati bersama.  Elo kalo gk dipilih rakyat artinya Rakyat tdk Sudi dipimpin oleh manusia semacam kau itu .Negara ini akan hancur kalo dipimpin manusia2 semacam kau itu Feri ngerti.kau,0
KQIN_TT88kg,"Kalau orang cerdas, yg nama nya Film...pastilah sesuai pesan donatur nya...
Maka CERDAS dan CERDAS LAH",1
KQIN_TT88kg,"FERRI AMSARI pinter, kuliah, ATITUDE NYA NOL
ORASI pecah belah bangsa .",1
